CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label class
1,0.214870761,0.032258065,207,0.00952381,0.5,2,1
1,0.214870761,0.023809524,460,0.00952381,0.5,2,1
1,0.296974204,0.028571429,299,0.034482759,0.5,0,1
1,0.296974204,0.024390244,437,0.034482759,0.5,2,1
1,0.296974204,0.037037037,115,0.034482759,0.5,2,1
1,0.214870761,0.034482759,161,0.00952381,0.5,2,1
1,0.214870761,0.032258065,207,0.00952381,0.5,2,1
2,0.506077437,0.054054054,368,0.041781874,0.5,3,1
1,0.214870761,0.034482759,161,0.00952381,0.5,2,1
3,0.859033561,0.056603774,759,0.100605403,0.5,4,1
2,0.636534616,0.060606061,276,0.088235294,0.5,3,1
4,1.198862263,0.142857143,207,0.153903086,0.5,5,1
4,1.198862263,0.133333333,253,0.153903086,0.5,5,1
1,0.214870761,0.025641026,391,0.00952381,0.5,2,1
1,0.352956124,0.022727273,506,0.058823529,0.5,2,1
1,0.214870761,0.033333333,184,0.00952381,0.5,2,1
2,0.636534616,0.064516129,230,0.088235294,0.5,0,1
1,0.283578492,0.035714286,138,0.029411765,0.5,0,1
4,1.605518513,0.16,138,0.331684982,0.5,4,1
1,0.214870761,0.027777778,322,0.00952381,0.5,2,1
1,0.214870761,0.023809524,460,0.00952381,0.5,3,1
1,0.214870761,0.034482759,161,0.00952381,0.5,2,1
2,0.506077437,0.058823529,299,0.041781874,0.5,3,1
2,0.506077437,0.074074074,138,0.041781874,0.5,3,1
2,0.567826884,0.022222222,1587,0.068347339,0.5,3,1
4,1.605518513,0.133333333,253,0.331684982,0.5,4,1
4,1.198862263,0.133333333,253,0.153903086,0.5,5,1
4,1.198862263,0.142857143,207,0.153903086,0.5,5,1
1,0.214870761,0.022222222,529,0.00952381,0.5,2,1
1,0.214870761,0.018181818,759,0.00952381,0.5,2,1
1,0.214870761,0.03030303,253,0.00952381,0.5,2,1
1,0.283578492,0.035714286,138,0.029411765,0.5,0,1
2,0.781352786,0.057142857,322,0.154761905,0.5,0,1
1,0.214870761,0.043478261,23,0.00952381,0.5,2,1
2,0.781352786,0.074074074,138,0.154761905,0.5,0,1
1,0.296974204,0.026315789,368,0.034482759,0.5,2,1
2,0.768794427,0.05,437,0.148351648,0.5,2,1
1,0.214870761,0.027027027,345,0.00952381,0.5,2,1
2,0.506077437,0.0625,253,0.041781874,0.5,3,1
2,0.506077437,0.033898305,874,0.041781874,0.5,4,1
1,0.214870761,0.025641026,391,0.00952381,0.5,2,1
1,0.214870761,0.032258065,207,0.00952381,0.5,2,1
1,0.214870761,0.03030303,253,0.00952381,0.5,2,1
2,0.506077437,0.0625,253,0.041781874,0.5,3,1
2,0.506077437,0.0625,253,0.041781874,0.5,3,1
1,0.214870761,0.034482759,161,0.00952381,0.5,2,1
3,0.82959289,0.073170732,483,0.087236419,0.5,4,1
2,0.506077437,0.052631579,391,0.041781874,0.5,3,1
1,0.214870761,0.028571429,299,0.00952381,0.5,2,1
1,0.283578492,0.028571429,299,0.029411765,0.5,0,1
1,0.214870761,0.028571429,299,0.00952381,0.5,2,1
1,0.323515453,0.034482759,161,0.045454545,0.5,2,1
1,0.214870761,0.032258065,207,0.00952381,0.5,2,1
1,0.214870761,0.037037037,115,0.00952381,0.5,2,1
1,0.214870761,0.032258065,207,0.00952381,0.5,0,1
1,0.352956124,0.028571429,299,0.058823529,0.5,2,1
1,0.214870761,0.032258065,207,0.00952381,0.5,2,1
1,0.214870761,0.023809524,460,0.00952381,0.5,2,1
1,0.214870761,0.018867925,713,0.00952381,0.5,2,1
1,0.214870761,0.029411765,276,0.00952381,0.5,2,1
2,0.506077437,0.0625,253,0.041781874,0.5,3,1
1,0.214870761,0.028571429,299,0.00952381,0.5,2,1
1,0.296974204,0.037037037,115,0.034482759,0.5,0,1
4,1.605518513,0.16,138,0.331684982,0.5,4,1
1,0.214870761,0.026315789,368,0.00952381,0.5,2,1
1,0.323515453,0.037037037,115,0.045454545,0.5,2,1
2,0.673449737,0.041666667,621,0.106334842,0.5,0,1
1,0.323515453,0.04,69,0.045454545,0.5,2,1
1,0.214870761,0.035714286,138,0.00952381,0.5,2,1
1,0.296974204,0.041666667,46,0.034482759,0.5,2,1
2,0.506077437,0.0625,253,0.041781874,0.5,3,1
1,0.214870761,0.04,69,0.00952381,0.5,2,1
1,0.214870761,0.032258065,207,0.00952381,0.5,2,1
4,1.198862263,0.16,138,0.153903086,0.5,5,1
1,0.214870761,0.038461538,92,0.00952381,0.5,2,1
1,0.214870761,0.04,69,0.00952381,0.5,2,1
1,0.214870761,0.025,414,0.00952381,0.5,2,1
1,0.214870761,0.037037037,115,0.00952381,0.5,2,1
4,1.198862263,0.16,138,0.153903086,0.5,0,1
1,0.323515453,0.037037037,115,0.045454545,0.5,2,1
2,0.506077437,0.057142857,322,0.041781874,0.5,3,1
1,0.283578492,0.037037037,115,0.029411765,0.5,0,1
1,0.214870761,0.034482759,161,0.00952381,0.5,2,1
1,0.214870761,0.037037037,115,0.00952381,0.5,2,1
1,0.296974204,0.037037037,115,0.034482759,0.5,2,1
1,0.296974204,0.04,69,0.034482759,0.5,2,1
1,0.296974204,0.04,69,0.034482759,0.5,2,1
2,0.673449737,0.044444444,552,0.106334842,0.5,0,1
2,0.768794427,0.08,92,0.148351648,0.5,0,1
1,0.214870761,0.027027027,345,0.00952381,0.5,2,1
1,0.214870761,0.029411765,276,0.00952381,0.5,2,1
1,0.214870761,0.035714286,138,0.00952381,0.5,2,1
1,0.214870761,0.033333333,184,0.00952381,0.5,2,1
1,0.352956124,0.034482759,161,0.058823529,0.5,2,1
1,0.283578492,0.03125,230,0.029411765,0.5,0,1
1,0.214870761,0.033333333,184,0.00952381,0.5,2,1
1,0.214870761,0.033333333,184,0.00952381,0.5,2,1
1,0.352956124,0.034482759,161,0.058823529,0.5,2,1
1,0.389871245,0.04,69,0.076923077,0.5,2,1
1,0.214870761,0.04,69,0.00952381,0.5,2,1
1,0.283578492,0.034482759,161,0.029411765,0.5,0,1
1,0.214870761,0.037037037,115,0.00952381,0.5,2,1
1,0.214870761,0.037037037,115,0.00952381,0.5,2,1
1,0.214870761,0.04,69,0.00952381,0.5,2,1
1,0.214870761,0.035714286,138,0.00952381,0.5,2,1
1,0.214870761,0.04,69,0.00952381,0.5,2,1
1,0.296974204,0.04,69,0.034482759,0.5,0,1
1,0.296974204,0.034482759,161,0.034482759,0.5,2,1
1,0.296974204,0.04,69,0.034482759,0.5,2,1
1,0.283578492,0.03125,230,0.029411765,0.5,0,1
1,0.296974204,0.04,69,0.034482759,0.5,2,1
1,0.214870761,0.028571429,299,0.00952381,0.5,2,1
2,0.673449737,0.074074074,138,0.106334842,0.5,0,1
2,0.636534616,0.076923077,115,0.088235294,0.5,5,1
1,0.214870761,0.038461538,92,0.00952381,0.5,2,1
1,0.214870761,0.037037037,115,0.00952381,0.5,2,1
1,0.214870761,0.035714286,138,0.00952381,0.5,2,1
1,0.214870761,0.03125,230,0.00952381,0.5,2,1
1,0.36067376,0.05,98,0.0625,0.5,0,1
1,0.36067376,0.047619048,112,0.0625,0.5,1,1
1,0.36067376,0.045454545,126,0.0625,0.5,0,1
1,0.480898347,0.058823529,56,0.125,0.5,2,1
2,0.910239227,0.105263158,98,0.222222222,0.5,2,1
2,0.910239227,0.105263158,98,0.222222222,0.5,2,1
1,0.36067376,0.066666667,28,0.0625,0.5,1,1
2,0.910239227,0.105263158,98,0.222222222,0.5,2,1
1,0.480898347,0.058823529,56,0.125,0.5,2,1
1,0.480898347,0.05,98,0.125,0.5,2,1
1,0.480898347,0.058823529,56,0.125,0.5,2,1
2,0.910239227,0.105263158,98,0.222222222,0.5,2,1
2,0.910239227,0.105263158,98,0.222222222,0.5,2,1
2,0.910239227,0.105263158,98,0.222222222,0.5,2,1
1,0.434294482,0.05,54,0.1,0.5,0,1
1,0.434294482,0.1,24,0.1,0.5,0,1
1,0.434294482,0.142857143,15,0.1,0.5,0,1
2,1.055629416,0.5,9,0.3,0.5,0,1
2,1.055629416,0.5,9,0.3,0.5,0,1
1,0.434294482,0.142857143,15,0.1,0.5,0,1
1,0.402429604,0.076923077,33,0.083333333,0.5,1,1
1,0.402429604,0.2,9,0.083333333,0.5,0,1
1,0.402429604,0.2,9,0.083333333,0.5,0,1
1,0.402429604,0.2,9,0.083333333,0.5,0,1
1,0.402429604,0.142857143,15,0.083333333,0.5,0,1
1,0.402429604,0.142857143,15,0.083333333,0.5,1,1
1,0.402429604,0.142857143,15,0.083333333,0.5,0,1
1,0.402429604,0.142857143,15,0.083333333,0.5,1,1
1,0.333808201,0.041666667,114,0.05,0.5,2,1
1,0.333808201,0.047619048,57,0.05,0.5,2,1
2,0.788927814,0.076923077,171,0.161111111,0.5,3,1
2,0.788927814,0.095238095,76,0.161111111,0.5,3,1
2,0.788927814,0.095238095,76,0.161111111,0.5,3,1
1,0.333808201,0.043478261,95,0.05,0.5,2,1
1,0.389871245,0.027027027,361,0.076923077,0.5,3,1
4,1.616151474,0.102564103,456,0.339869281,0.5,0,1
4,1.616151474,0.129032258,304,0.339869281,0.5,0,1
1,0.333808201,0.05,38,0.05,0.5,2,1
1,0.389871245,0.045454545,76,0.076923077,0.5,2,1
1,0.389871245,0.03030303,285,0.076923077,0.5,3,1
1,0.389871245,0.03125,266,0.076923077,0.5,2,1
1,0.345976256,0.038461538,152,0.055555556,0.5,2,1
1,0.389871245,0.045454545,76,0.076923077,0.5,2,1
1,0.345976256,0.043478261,95,0.055555556,0.5,2,1
4,1.616151474,0.102564103,456,0.339869281,0.5,0,1
1,0.36067376,0.022222222,513,0.0625,0.5,2,1
1,0.345976256,0.043478261,95,0.055555556,0.5,2,1
1,0.333808201,0.05,38,0.05,0.5,2,1
1,0.389871245,0.045454545,76,0.076923077,0.5,2,1
1,0.36067376,0.03030303,285,0.0625,0.5,2,1
1,0.36067376,0.025641026,399,0.0625,0.5,0,1
2,0.705912248,0.086956522,114,0.117647059,0.5,3,1
1,0.36067376,0.034482759,209,0.0625,0.5,0,1
1,0.36067376,0.034482759,209,0.0625,0.5,2,1
1,0.36067376,0.023809524,456,0.0625,0.5,2,1
1,0.333808201,0.043478261,95,0.05,0.5,2,1
4,1.616151474,0.153846154,209,0.339869281,0.5,5,1
1,0.333808201,0.041666667,114,0.05,0.5,2,1
1,0.333808201,0.047619048,57,0.05,0.5,2,1
1,0.36067376,0.038461538,152,0.0625,0.5,2,1
1,0.36067376,0.032258065,247,0.0625,0.5,2,1
3,1.234862104,0.142857143,95,0.264957265,0.5,4,1
2,0.705912248,0.090909091,95,0.117647059,0.5,3,1
1,0.389871245,0.045454545,76,0.076923077,0.5,3,1
1,0.345976256,0.04,133,0.055555556,0.5,2,1
3,1.234862104,0.142857143,95,0.264957265,0.5,4,1
3,1.234862104,0.142857143,95,0.264957265,0.5,4,1
2,0.705912248,0.090909091,95,0.117647059,0.5,3,1
1,0.389871245,0.045454545,76,0.076923077,0.5,2,1
1,0.333808201,0.047619048,57,0.05,0.5,2,1
1,0.345976256,0.043478261,95,0.055555556,0.5,2,1
1,0.345976256,0.043478261,95,0.055555556,0.5,2,1
1,0.389871245,0.027027027,240,0.076923077,0.5,3,1
1,0.513898342,0.014925373,480,0.142857143,0.5,0,1
1,0.513898342,0.052631579,96,0.142857143,0.5,0,1
3,1.282692769,0.1875,88,0.291208791,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.389871245,0.1,24,0.076923077,0.5,2,1
1,0.378923182,0.083333333,40,0.071428571,0.5,0,1
1,0.378923182,0.043478261,128,0.071428571,0.5,0,1
1,0.389871245,0.083333333,40,0.076923077,0.5,0,1
1,0.389871245,0.1,24,0.076923077,0.5,3,1
1,0.389871245,0.076923077,48,0.076923077,0.5,0,1
1,0.378923182,0.058823529,80,0.071428571,0.5,0,1
1,0.378923182,0.090909091,32,0.071428571,0.5,0,1
1,0.389871245,0.037037037,160,0.076923077,0.5,0,1
1,0.389871245,0.090909091,32,0.076923077,0.5,0,1
1,0.389871245,0.083333333,40,0.076923077,0.5,0,1
1,0.513898342,0.058823529,80,0.142857143,0.5,0,1
1,0.378923182,0.1,24,0.071428571,0.5,0,1
3,1.282692769,0.333333333,32,0.291208791,0.5,0,1
2,0.671885113,0.333333333,15,0.10230179,0.5,6,1
2,0.671885113,0.333333333,15,0.10230179,0.5,6,1
1,0.318928989,0.166666667,10,0.043478261,0.5,2,1
1,0.318928989,0.1,30,0.043478261,0.5,4,1
2,0.671885113,0.333333333,15,0.10230179,0.5,6,1
2,0.671885113,0.25,25,0.10230179,0.5,6,1
2,0.671885113,0.25,25,0.10230179,0.5,3,1
2,0.671885113,0.25,25,0.10230179,0.5,3,1
2,0.671885113,0.25,25,0.10230179,0.5,3,1
1,0.318928989,0.090909091,35,0.043478261,0.5,4,1
3,1.127004726,0.375,30,0.213412901,0.5,8,1
3,1.127004726,0.375,30,0.213412901,0.5,8,1
3,1.127004726,0.375,30,0.213412901,0.5,8,1
1,0.318928989,0.111111111,25,0.043478261,0.5,2,1
1,0.318928989,0.090909091,35,0.043478261,0.5,2,1
1,0.318928989,0.090909091,35,0.043478261,0.5,2,1
3,1.527128582,0.6,15,0.420634921,0.5,4,1
2,0.969017956,0.285714286,20,0.253968254,0.5,3,1
2,0.969017956,0.285714286,20,0.253968254,0.5,3,1
2,0.969017956,0.285714286,20,0.253968254,0.5,3,1
1,0.417032391,0.25,6,0.090909091,0.5,4,1
1,0.417032391,0.25,6,0.090909091,0.5,4,1
1,0.417032391,0.083333333,22,0.090909091,0.5,4,1
1,0.417032391,0.25,6,0.090909091,0.5,2,1
1,0.417032391,0.090909091,20,0.090909091,0.5,0,1
1,0.417032391,0.142857143,12,0.090909091,0.5,0,1
1,0.417032391,0.142857143,12,0.090909091,0.5,0,1
1,0.417032391,0.142857143,12,0.090909091,0.5,0,1
1,0.417032391,0.090909091,20,0.090909091,0.5,0,1
1,0.480898347,0.2,8,0.125,0.5,0,1
1,0.480898347,0.2,8,0.125,0.5,0,1
1,0.480898347,0.2,8,0.125,0.5,4,1
1,0.558110627,0.083333333,22,0.166666667,0.5,0,1
1,0.558110627,0.066666667,28,0.166666667,0.5,0,1
1,0.558110627,0.2,8,0.166666667,0.5,0,1
1,0.480898347,0.333333333,4,0.125,0.5,2,1
1,0.31465798,0.04,160,0.041666667,0.5,0,1
1,0.31465798,0.066666667,60,0.041666667,0.5,0,1
1,0.310667467,0.023255814,340,0.04,0.5,0,1
2,0.654281252,0.048780488,330,0.094298246,0.5,3,1
1,0.310667467,0.0625,70,0.04,0.5,2,1
1,0.310667467,0.05,110,0.04,0.5,2,1
1,0.310667467,0.035714286,190,0.04,0.5,0,1
1,0.310667467,0.05,110,0.04,0.5,0,1
1,0.310667467,0.083333333,30,0.04,0.5,0,1
1,0.310667467,0.0625,70,0.04,0.5,2,1
1,0.310667467,0.025,310,0.04,0.5,2,1
1,0.389871245,0.083333333,30,0.076923077,0.5,2,1
1,0.310667467,0.076923077,40,0.04,0.5,2,1
1,0.310667467,0.076923077,40,0.04,0.5,2,1
1,0.310667467,0.076923077,40,0.04,0.5,2,1
1,0.389871245,0.083333333,30,0.076923077,0.5,2,1
1,0.389871245,0.083333333,30,0.076923077,0.5,2,1
2,0.654281252,0.083333333,160,0.094298246,0.5,3,1
4,1.367378324,0.111111111,300,0.217631579,0.5,5,1
1,0.310667467,0.037037037,180,0.04,0.5,2,1
1,0.310667467,0.071428571,50,0.04,0.5,0,1
3,1.052720344,0.1875,90,0.175964912,0.5,4,1
2,0.654281252,0.105263158,110,0.094298246,0.5,3,1
2,0.654281252,0.105263158,110,0.094298246,0.5,3,1
2,0.654281252,0.105263158,110,0.094298246,0.5,3,1
2,0.654281252,0.076923077,180,0.094298246,0.5,3,1
1,0.31465798,0.066666667,60,0.041666667,0.5,0,1
1,0.31465798,0.066666667,60,0.041666667,0.5,0,1
1,0.31465798,0.066666667,60,0.041666667,0.5,0,1
1,0.31465798,0.066666667,60,0.041666667,0.5,0,1
2,0.654281252,0.117647059,90,0.094298246,0.5,3,1
1,0.328458739,0.03030303,120,0.047619048,0.5,0,1
1,0.345976256,0.03125,90,0.055555556,0.5,0,1
1,0.389871245,0.025,330,0.076923077,0.5,0,1
1,0.621334935,0.027027027,240,0.2,0.5,0,1
1,0.345976256,0.029411765,150,0.055555556,0.5,0,1
1,0.328458739,0.03030303,120,0.047619048,0.5,0,1
1,0.345976256,0.03125,90,0.055555556,0.5,0,1
1,0.328458739,0.026315789,270,0.047619048,0.5,0,1
2,0.824165727,0.047619048,420,0.176923077,0.5,0,1
1,0.328458739,0.027777778,210,0.047619048,0.5,0,1
1,0.558110627,0.03125,90,0.166666667,0.5,0,1
1,0.558110627,0.03125,90,0.166666667,0.5,0,1
1,0.389871245,0.027777778,210,0.076923077,0.5,0,1
1,0.434294482,0.03030303,120,0.1,0.5,0,1
1,0.558110627,0.03125,90,0.166666667,0.5,0,1
1,0.434294482,0.03030303,120,0.1,0.5,0,1
1,0.328458739,0.023809524,390,0.047619048,0.5,0,1
1,0.389871245,0.03125,90,0.076923077,0.5,2,1
1,0.480898347,0.029411765,150,0.125,0.5,0,1
1,0.328458739,0.033333333,30,0.047619048,0.5,0,1
1,0.328458739,0.032258065,60,0.047619048,0.5,0,1
1,0.345976256,0.025641026,300,0.055555556,0.5,0,1
1,0.389871245,0.029411765,150,0.076923077,0.5,0,1
1,0.328458739,0.027777778,210,0.047619048,0.5,0,1
1,0.389871245,0.03125,90,0.076923077,0.5,3,1
1,0.389871245,0.028571429,180,0.076923077,0.5,0,1
1,0.345976256,0.029411765,150,0.055555556,0.5,2,1
1,0.345976256,0.029411765,150,0.055555556,0.5,2,1
1,0.345976256,0.027027027,240,0.055555556,0.5,0,1
1,0.434294482,0.03030303,120,0.1,0.5,0,1
1,0.328458739,0.03125,90,0.047619048,0.5,0,1
1,0.389871245,0.020408163,600,0.076923077,0.5,0,1
1,0.328458739,0.032258065,60,0.047619048,0.5,0,1
1,0.389871245,0.03030303,120,0.076923077,0.5,0,1
1,0.389871245,0.029411765,150,0.076923077,0.5,0,1
1,0.328458739,0.03030303,120,0.047619048,0.5,0,1
1,0.480898347,0.032258065,60,0.125,0.5,2,1
1,0.345976256,0.024390244,360,0.055555556,0.5,0,1
1,0.328458739,0.03125,90,0.047619048,0.5,0,1
1,0.328458739,0.032258065,60,0.047619048,0.5,0,1
1,0.328458739,0.032258065,60,0.047619048,0.5,0,1
1,0.480898347,0.03030303,120,0.125,0.5,0,1
1,0.480898347,0.032258065,60,0.125,0.5,0,1
1,0.345976256,0.025,330,0.055555556,0.5,0,1
1,0.480898347,0.032258065,60,0.125,0.5,0,1
1,0.345976256,0.029411765,150,0.055555556,0.5,0,1
1,0.389871245,0.03030303,120,0.076923077,0.5,0,1
1,0.345976256,0.028571429,180,0.055555556,0.5,0,1
1,0.480898347,0.03030303,120,0.125,0.5,0,1
1,0.480898347,0.026315789,270,0.125,0.5,0,1
1,0.345976256,0.032258065,60,0.055555556,0.5,0,1
1,0.480898347,0.03030303,120,0.125,0.5,0,1
1,0.513898342,0.047619048,72,0.142857143,0.5,0,1
1,0.513898342,0.166666667,12,0.142857143,0.5,0,1
1,0.513898342,0.166666667,12,0.142857143,0.5,2,1
1,0.283578492,0.076923077,49,0.029411765,0.5,2,1
1,0.283578492,0.052631579,91,0.029411765,0.5,0,1
1,0.283578492,0.076923077,49,0.029411765,0.5,4,1
1,0.283578492,0.125,14,0.029411765,0.5,0,1
1,0.283578492,0.015625,406,0.029411765,0.5,0,1
1,0.283578492,0.071428571,56,0.029411765,0.5,0,1
1,0.455119613,0.125,14,0.111111111,0.5,0,1
1,0.283578492,0.090909091,35,0.029411765,0.5,0,1
1,0.283578492,0.058823529,77,0.029411765,0.5,0,1
1,0.283578492,0.0625,70,0.029411765,0.5,4,1
1,0.283578492,0.076923077,49,0.029411765,0.5,0,1
1,0.283578492,0.045454545,112,0.029411765,0.5,4,1
1,0.283578492,0.055555556,84,0.029411765,0.5,0,1
1,0.283578492,0.076923077,49,0.029411765,0.5,0,1
1,0.283578492,0.076923077,49,0.029411765,0.5,4,1
1,0.283578492,0.047619048,105,0.029411765,0.5,4,1
2,0.783578352,0.25,21,0.158730159,0.5,0,1
2,0.612037231,0.105263158,98,0.077030812,0.5,5,1
1,0.283578492,0.058823529,77,0.029411765,0.5,0,1
1,0.283578492,0.045454545,112,0.029411765,0.5,0,1
1,0.328458739,0.111111111,21,0.047619048,0.5,0,1
1,0.328458739,0.0625,70,0.047619048,0.5,2,1
1,0.328458739,0.045454545,112,0.047619048,0.5,2,1
1,0.283578492,0.058823529,77,0.029411765,0.5,0,1
1,0.328458739,0.0625,70,0.047619048,0.5,3,1
1,0.328458739,0.0625,70,0.047619048,0.5,3,1
1,0.328458739,0.0625,70,0.047619048,0.5,3,1
1,0.328458739,0.0625,70,0.047619048,0.5,2,1
1,0.328458739,0.0625,70,0.047619048,0.5,2,1
1,0.328458739,0.0625,70,0.047619048,0.5,2,1
1,0.328458739,0.0625,70,0.047619048,0.5,0,1
1,0.328458739,0.0625,70,0.047619048,0.5,2,1
1,0.283578492,0.058823529,77,0.029411765,0.5,4,1
1,0.283578492,0.058823529,77,0.029411765,0.5,0,1
1,0.283578492,0.058823529,77,0.029411765,0.5,0,1
1,0.239556116,0.111111111,24,0.015384615,0.5,2,1
1,0.239556116,0.111111111,24,0.015384615,0.5,2,1
1,0.239556116,0.111111111,24,0.015384615,0.5,2,1
1,0.239556116,0.090909091,32,0.015384615,0.5,2,1
2,0.600229876,0.25,24,0.077884615,0.5,3,1
1,0.239556116,0.1,28,0.015384615,0.5,0,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
2,0.600229876,0.25,24,0.077884615,0.5,3,1
1,0.239556116,0.090909091,32,0.015384615,0.5,2,1
1,0.239556116,0.2,8,0.015384615,0.5,2,1
2,0.600229876,0.4,12,0.077884615,0.5,3,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.0625,52,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.0625,52,0.015384615,0.5,0,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.2,8,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
2,0.600229876,0.285714286,20,0.077884615,0.5,3,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
3,1.114128218,0.428571429,24,0.220741758,0.5,4,1
3,1.114128218,0.375,28,0.220741758,0.5,4,1
4,1.569247832,1,16,0.331852869,0.5,5,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.125,20,0.015384615,0.5,2,1
3,1.055349489,0.428571429,24,0.188995726,0.5,4,1
3,1.055349489,0.428571429,24,0.188995726,0.5,4,1
3,1.055349489,0.428571429,24,0.188995726,0.5,4,1
1,0.239556116,0.25,4,0.015384615,0.5,2,1
3,1.055349489,0.428571429,24,0.188995726,0.5,4,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.2,8,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.111111111,24,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,0,1
1,0.239556116,0.142857143,16,0.015384615,0.5,2,1
1,0.239556116,0.166666667,12,0.015384615,0.5,2,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.294014104,0.142857143,15,0.033333333,0.5,2,1
1,0.294014104,0.05,54,0.033333333,0.5,2,1
1,0.294014104,0.043478261,63,0.033333333,0.5,0,1
1,0.294014104,0.125,18,0.033333333,0.5,0,1
1,0.294014104,0.066666667,39,0.033333333,0.5,2,1
1,0.294014104,0.333333333,3,0.033333333,0.5,0,1
1,0.294014104,0.125,18,0.033333333,0.5,0,1
1,0.294014104,0.083333333,30,0.033333333,0.5,0,1
1,0.294014104,0.125,18,0.033333333,0.5,0,1
1,0.294014104,0.2,9,0.033333333,0.5,0,1
1,0.294014104,0.1,24,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,2,1
1,0.294014104,0.125,18,0.033333333,0.5,0,1
1,0.294014104,0.125,18,0.033333333,0.5,2,1
1,0.294014104,0.125,18,0.033333333,0.5,0,1
1,0.294014104,0.166666667,12,0.033333333,0.5,0,1
1,0.294014104,0.111111111,21,0.033333333,0.5,2,1
1,0.294014104,0.166666667,12,0.033333333,0.5,0,1
1,0.294014104,0.2,9,0.033333333,0.5,0,1
1,0.294014104,0.166666667,12,0.033333333,0.5,0,1
1,0.294014104,0.125,18,0.033333333,0.5,0,1
1,0.294014104,0.111111111,21,0.033333333,0.5,2,1
1,0.294014104,0.2,9,0.033333333,0.5,2,1
1,0.294014104,0.2,9,0.033333333,0.5,0,1
1,0.294014104,0.166666667,12,0.033333333,0.5,2,1
1,0.276937893,0.076923077,49,0.027027027,0.5,0,1
1,0.276937893,0.083333333,42,0.027027027,0.5,0,1
1,0.276937893,0.047619048,105,0.027027027,0.5,0,1
1,0.276937893,0.0625,70,0.027027027,0.5,0,1
1,0.276937893,0.083333333,42,0.027027027,0.5,0,1
1,0.276937893,0.045454545,112,0.027027027,0.5,0,1
1,0.276937893,0.083333333,42,0.027027027,0.5,0,1
2,0.693970285,0.125,77,0.117936118,0.5,0,1
1,0.417032391,0.1,28,0.090909091,0.5,0,1
1,0.417032391,0.1,28,0.090909091,0.5,0,1
1,0.276937893,0.047619048,105,0.027027027,0.5,0,1
1,0.276937893,0.083333333,42,0.027027027,0.5,0,1
1,0.276937893,0.083333333,42,0.027027027,0.5,0,1
1,0.402429604,0.090909091,35,0.083333333,0.5,0,1
1,0.276937893,0.05,98,0.027027027,0.5,0,1
1,0.417032391,0.1,28,0.090909091,0.5,0,1
1,0.276937893,0.03125,182,0.027027027,0.5,0,1
1,0.276937893,0.024390244,245,0.027027027,0.5,0,1
1,0.276937893,0.090909091,35,0.027027027,0.5,0,1
1,0.276937893,0.125,14,0.027027027,0.5,0,1
1,0.276937893,0.071428571,56,0.027027027,0.5,0,1
1,0.276937893,0.058823529,77,0.027027027,0.5,0,1
1,0.276937893,0.028571429,203,0.027027027,0.5,0,1
1,0.276937893,0.111111111,21,0.027027027,0.5,0,1
1,0.276937893,0.071428571,56,0.027027027,0.5,0,1
1,0.276937893,0.033333333,168,0.027027027,0.5,0,1
